achDebitTransId,achWithdrawalAmount,epsAcctNum,epsTranId,tranAmt,tranDate,tranType,efn,pic,postage,crid,masterMid,permitNumber,permitType,permitFinanceNumber,assessmentType,assessmentDetails,custRefNum1,custRefNum2,mailClass,disputeId
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645485,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645393,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645409,9.99,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645492,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645508,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645553,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645478,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645348,10.8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645461,9.99,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197934806,156.6,2026-07-28 11:19:54,PURCHASE,92750903791782000001568629,9234690379178202645379,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197936380,8.39,2026-07-28 11:20:05,PURCHASE,92750903791782000001568407,9234690379178202646437,8.39,49993142,903791782,,,,MANIFEST AGGREGATED,,,SO375523,FC,
,29146.54,1000273037,1197936478,14.17,2026-07-28 11:20:06,PURCHASE,92750903791782000001571636,9200190379178203911945,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197936478,14.17,2026-07-28 11:20:06,PURCHASE,92750903791782000001571636,9200190379178203915974,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197936478,14.17,2026-07-28 11:20:06,PURCHASE,92750903791782000001571636,9200190379178203911778,4.68,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197937770,4.89,2026-07-28 11:20:17,PURCHASE,92750903791782000001572770,9200190379178203916117,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197937894,9.71,2026-07-28 11:20:18,PURCHASE,92750903791782000001572435,9234690379178202649001,9.71,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197941003,6.45,2026-07-28 11:20:42,PURCHASE,92750903791782000001572091,9234690379178202648974,6.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197942812,14.09,2026-07-28 11:20:57,PURCHASE,92750903791782000001571568,9200190379178203911891,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197942812,14.09,2026-07-28 11:20:57,PURCHASE,92750903791782000001571568,9200190379178203911839,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197942812,14.09,2026-07-28 11:20:57,PURCHASE,92750903791782000001571568,9200190379178203911860,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9218490379178200041836,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9236290379178200072689,10.8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9218490379178200041843,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9236290379178200074034,7.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9218490379178200041850,5.56,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9200190379178203915530,6.21,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197947073,48.97,2026-07-28 11:21:35,PURCHASE,92750903791782000001568469,9236290379178200074041,9.99,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197948590,10.14,2026-07-28 11:21:47,PURCHASE,92750903791782000001569190,9200190379178203908570,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197948590,10.14,2026-07-28 11:21:47,PURCHASE,92750903791782000001569190,9200190379178203909836,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197952151,13.02,2026-07-28 11:22:13,PURCHASE,92750903791782000001569084,9200190379178203909805,5.84,49993142,903791782,,,,MANIFEST AGGREGATED,,4472967,USWEB389986,FC,
,29146.54,1000273037,1197952151,13.02,2026-07-28 11:22:13,PURCHASE,92750903791782000001569084,9200190379178203913918,7.18,49993142,903791782,,,,MANIFEST AGGREGATED,,4473487,USWEB390132,FC,
,29146.54,1000273037,1197953026,5.39,2026-07-28 11:22:20,PURCHASE,92750903791782000001569435,9200190379178203909942,5.39,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645164,17.37,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645157,8.22,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908358,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908389,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908396,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645133,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645089,28.59,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908365,5.56,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908341,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908402,4.75,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645171,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9200190379178203908372,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645188,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197954046,157.97,2026-07-28 11:22:28,PURCHASE,92750903791782000001568353,9234690379178202645140,12.87,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197956039,8.06,2026-07-28 11:22:42,PURCHASE,92750903791782000001568551,9205590379178200612855,8.06,49993142,903791782,,,,MANIFEST AGGREGATED,,,,PM,
,29146.54,1000273037,1197957528,17.85,2026-07-28 11:22:54,PURCHASE,92750903791782000001571360,9236290379178200073310,9.63,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197957528,17.85,2026-07-28 11:22:54,PURCHASE,92750903791782000001571360,9234690379178202648516,8.22,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197959309,9.64,2026-07-28 11:23:07,PURCHASE,92750903791782000001570219,9200190379178203915691,4.75,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197959309,9.64,2026-07-28 11:23:07,PURCHASE,92750903791782000001570219,9200190379178203909423,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197959371,4.89,2026-07-28 11:23:08,PURCHASE,92750903791782000001569572,9200190379178203908761,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197960162,5.07,2026-07-28 11:23:14,PURCHASE,92750903791782000001572756,9200190379178203916346,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197961587,42.83,2026-07-28 11:23:24,PURCHASE,92750903791782000001569220,9234690379178202645805,9.71,49993142,903791782,,,,MANIFEST AGGREGATED,,,SO375975,FC,
,29146.54,1000273037,1197961587,42.83,2026-07-28 11:23:24,PURCHASE,92750903791782000001569220,9234690379178202646598,11.04,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197961587,42.83,2026-07-28 11:23:24,PURCHASE,92750903791782000001569220,9234690379178202646581,11.04,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197961587,42.83,2026-07-28 11:23:24,PURCHASE,92750903791782000001569220,9234690379178202646574,11.04,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197965904,11.29,2026-07-28 11:24:01,PURCHASE,92750903791782000001571254,9200190379178203915905,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197965904,11.29,2026-07-28 11:24:01,PURCHASE,92750903791782000001571254,9234690379178202648950,6.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197966608,11.62,2026-07-28 11:24:07,PURCHASE,92750903791782000001568254,9200190379178203907740,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197966608,11.62,2026-07-28 11:24:07,PURCHASE,92750903791782000001568254,9234690379178202644327,6.88,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197966822,14.85,2026-07-28 11:24:09,PURCHASE,92750903791782000001569947,9200190379178203910870,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197966822,14.85,2026-07-28 11:24:09,PURCHASE,92750903791782000001569947,9200190379178203915677,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197966822,14.85,2026-07-28 11:24:09,PURCHASE,92750903791782000001569947,9200190379178203910863,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197966813,6.24,2026-07-28 11:24:09,PURCHASE,92750903791782000001570233,9234690379178202647465,6.24,49993142,903791782,,,,MANIFEST AGGREGATED,,,4337452,FC,
,29146.54,1000273037,1197968126,4.42,2026-07-28 11:24:20,PURCHASE,92750903791782000001569992,9200190379178203914007,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,331505,,FC,
,29146.54,1000273037,1197968615,9.64,2026-07-28 11:24:24,PURCHASE,92750903791782000001571711,9200190379178203912126,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197968615,9.64,2026-07-28 11:24:24,PURCHASE,92750903791782000001571711,9200190379178203912010,5.39,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197970768,17.38,2026-07-28 11:24:43,PURCHASE,92750903791782000001568599,9234690379178202647137,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,25693,FC,
,29146.54,1000273037,1197970768,17.38,2026-07-28 11:24:43,PURCHASE,92750903791782000001568599,9234690379178202645294,9.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,74815978,FC,
,29146.54,1000273037,1197970917,12.26,2026-07-28 11:24:45,PURCHASE,92750903791782000001569626,9234690379178202647267,12.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971436,14.26,2026-07-28 11:24:50,PURCHASE,92750903791782000001568902,9200190379178203908495,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,4472640,USWEB389917,FC,
,29146.54,1000273037,1197971436,14.26,2026-07-28 11:24:50,PURCHASE,92750903791782000001568902,9200190379178203913840,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,4474129,USWEB390167,FC,
,29146.54,1000273037,1197971436,14.26,2026-07-28 11:24:50,PURCHASE,92750903791782000001568902,9200190379178203909768,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,4473271,USWEB390076,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9236290379178200075642,10.8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9234690379178202649339,7.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9236290379178200075635,9.63,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9236290379178200075628,9.99,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9236290379178200075611,8.22,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9218490379178200042536,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197971972,56.62,2026-07-28 11:24:56,PURCHASE,92750903791782000001568537,9200190379178203915561,5.84,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197973960,16.84,2026-07-28 11:25:15,PURCHASE,92750903791782000001569787,9200190379178203909270,7.18,49993142,903791782,,,,MANIFEST AGGREGATED,,4473031,USWEB390009,FC,
,29146.54,1000273037,1197973960,16.84,2026-07-28 11:25:15,PURCHASE,92750903791782000001569787,9200190379178203915653,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,4472878,,FC,
,29146.54,1000273037,1197973960,16.84,2026-07-28 11:25:15,PURCHASE,92750903791782000001569787,9200190379178203915639,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,4472682,,FC,
,29146.54,1000273037,1197978483,25.27,2026-07-28 11:25:57,PURCHASE,92750903791782000001569336,9200190379178203909881,5.84,49993142,903791782,,,,MANIFEST AGGREGATED,,4473042,USWEB390016,FC,
,29146.54,1000273037,1197978483,25.27,2026-07-28 11:25:57,PURCHASE,92750903791782000001569336,9200190379178203908631,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,4472572,USWEB389908,FC,
,29146.54,1000273037,1197978483,25.27,2026-07-28 11:25:57,PURCHASE,92750903791782000001569336,9200190379178203909867,5.56,49993142,903791782,,,,MANIFEST AGGREGATED,,4473108,USWEB390035,FC,
,29146.54,1000273037,1197978483,25.27,2026-07-28 11:25:57,PURCHASE,92750903791782000001569336,9200190379178203909850,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,4473027,9246831G19390655,FC,
,29146.54,1000273037,1197978483,25.27,2026-07-28 11:25:57,PURCHASE,92750903791782000001569336,9200190379178203908624,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,4472915,USWEB389973,FC,
,29146.54,1000273037,1197978501,18.08,2026-07-28 11:25:58,PURCHASE,92750903791782000001571414,9200190379178203914571,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197978501,18.08,2026-07-28 11:25:58,PURCHASE,92750903791782000001571414,9200190379178203911600,4.17,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197978501,18.08,2026-07-28 11:25:58,PURCHASE,92750903791782000001571414,9200190379178203911631,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197978501,18.08,2026-07-28 11:25:58,PURCHASE,92750903791782000001571414,9200190379178203914656,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197978990,11.1,2026-07-28 11:26:02,PURCHASE,92750903791782000001570349,9200190379178203911020,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,4473466,9249313G19392518,FC,
,29146.54,1000273037,1197978990,11.1,2026-07-28 11:26:02,PURCHASE,92750903791782000001570349,9234690379178202647472,6.36,49993142,903791782,,,,MANIFEST AGGREGATED,,4472811,,FC,
,29146.54,1000273037,1197980428,4.61,2026-07-28 11:26:15,PURCHASE,92750903791782000001572473,9200190379178203916087,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,4472707,,FC,
,29146.54,1000273037,1197980851,8.36,2026-07-28 11:26:19,PURCHASE,92750903791782000001569176,9205590379178200612770,8.36,49993142,903791782,,,,MANIFEST AGGREGATED,,,,PM,
,29146.54,1000273037,1197982280,4.45,2026-07-28 11:26:31,PURCHASE,92750903791782000001569763,9200190379178203910818,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982388,21.6,2026-07-28 11:26:31,PURCHASE,92750903791782000001568186,9236290379178200072733,10.8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982388,21.6,2026-07-28 11:26:31,PURCHASE,92750903791782000001568186,9236290379178200072740,10.8,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982900,30.69,2026-07-28 11:26:35,PURCHASE,92750903791782000001567905,9200190379178203915455,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982900,30.69,2026-07-28 11:26:35,PURCHASE,92750903791782000001567905,9200190379178203917039,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982900,30.69,2026-07-28 11:26:35,PURCHASE,92750903791782000001567905,9200190379178203917046,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982900,30.69,2026-07-28 11:26:35,PURCHASE,92750903791782000001567905,9200190379178203917053,4.13,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982900,30.69,2026-07-28 11:26:35,PURCHASE,92750903791782000001567905,9200190379178203915448,4.28,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197982900,30.69,2026-07-28 11:26:35,PURCHASE,92750903791782000001567905,9234690379178202644235,7.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197987439,18.31,2026-07-28 11:27:16,PURCHASE,92750903791782000001571216,9234690379178202648493,9,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197987439,18.31,2026-07-28 11:27:16,PURCHASE,92750903791782000001571216,9200190379178203910191,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197987439,18.31,2026-07-28 11:27:16,PURCHASE,92750903791782000001571216,9200190379178203915912,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197987900,17.77,2026-07-28 11:27:20,PURCHASE,92750903791782000001572695,9200190379178203916292,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,4472845,,FC,
,29146.54,1000273037,1197987900,17.77,2026-07-28 11:27:20,PURCHASE,92750903791782000001572695,9200190379178203916308,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,4472711,,FC,
,29146.54,1000273037,1197987900,17.77,2026-07-28 11:27:20,PURCHASE,92750903791782000001572695,9200190379178203916285,4.17,49993142,903791782,,,,MANIFEST AGGREGATED,,4473539,USWEB390145,FC,
,29146.54,1000273037,1197987900,17.77,2026-07-28 11:27:20,PURCHASE,92750903791782000001572695,9200190379178203916261,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,4472710,,FC,
,29146.54,1000273037,1197994418,90.02,2026-07-28 11:28:15,PURCHASE,92750903791782000001572787,9236290379178200075123,8.22,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
,29146.54,1000273037,1197994418,90.02,2026-07-28 11:28:15,PURCHASE,92750903791782000001572787,9236290379178200075093,8.22,49993142,903791782,,,,MANIFEST AGGREGATED,,,,FC,
