Document Number,Invoice Number,Invoice Time,GUID,Merchant Reference Number,Tracking Number,Parent Merchant ID,Merchant ID,Merchant Name,Currency,Base Fee,Discount Fee,Discount Percentage,Billed Fee,Signature Fee,Pickup Fee,Over Dimension Fee,Over Max Size Fee,Over-weight Fee,Fuel Surcharge,Peak Season Surcharge,Delivery Area Surcharge,Delivery Area Surcharge Extend,Truck Fee,Relabel Fee,Miscellaneous Fee,Credit,Approved Claim,Credit Card Surcharge,Total Billed Amount,Induction Facility,Induction Facility ZipCode,Consignee Address,Destination Facility,Destination ZipCode,Channel Code,Zone,Manifest Billing,Billable Weight,Billable Weight UOM,Scaled Weight,Scaled Weight UOM,Manifested Weight(lb/oz),Manifested Weight UOM(lb/oz),Manifested Weight,Manifested Weight UOM,IS Rated As DIM Weight,DIM Factor,Dim Weight(lbs),Dim Weight UOM(lbs),Dim Weight,Dim Weight UOM,Package Length,Package Width,Package Height,Package DIM UOM,Shipping Order Created Time,Induction Time,Billable Time,GUID Created Time,Shipped Time,Delivered Time,Service Type
3764,6603764250922988,2025-09-22 16:07:21,89035946,,UUS59A6606821881325,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,91387,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:20:18,2025-09-14 07:13:58,2025-09-22 17:15:22,2025-09-14 07:13:58,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035947,,UUS59A6601822286824,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,SAT,78214,,6,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:41:59,2025-09-14 05:11:11,2025-09-22 17:15:22,2025-09-14 05:11:11,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035948,,UUS59A6608821226776,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92587,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:20:21,2025-09-14 06:07:40,2025-09-22 17:15:22,2025-09-14 06:07:40,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035949,,UUS59A6608821235994,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92804,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:22:37,2025-09-14 06:11:33,2025-09-22 17:15:22,2025-09-14 06:11:33,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035950,,UUS59A6604821013622,660,3050,Falcon Fulfillment,USD,3.79,0,,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,ORD,60634,,DFW,71106,,5,,14.0000,OZS,13.6000,OZS,13.6000,OZS,13.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:22:24,2025-09-14 05:13:56,2025-09-22 17:15:22,2025-09-14 05:13:56,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035951,,UUS59A6608821306749,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,LAX,92661,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:28,2025-09-14 06:33:46,2025-09-22 17:15:22,2025-09-14 06:33:46,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035952,,UUS5996606816896634,660,3050,Falcon Fulfillment,USD,3.38,0,,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,ORD,60634,,SLC,84037,,6,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:56:03,2025-09-14 06:43:14,2025-09-22 17:15:22,2025-09-14 06:43:14,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035953,,UUS59A6604821345034,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92020,,7,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:16:24,2025-09-14 06:57:23,2025-09-22 17:15:22,2025-09-14 06:57:23,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035954,,UUS59A6605821645045,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,JFK,11793,,5,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:44:04,2025-09-14 02:46:28,2025-09-22 17:15:22,2025-09-14 02:46:28,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035955,,UUS59A6609821319880,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92120,,7,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:24,2025-09-14 07:26:57,2025-09-22 17:15:22,2025-09-14 07:26:57,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035956,,UUS59A6602821521498,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,91730,,7,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:20:31,2025-09-14 06:19:35,2025-09-22 17:15:22,2025-09-14 06:19:35,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035957,,UUS5996607816899029,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,PDX,97062,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:56:03,2025-09-14 07:33:37,2025-09-22 17:15:22,2025-09-14 07:33:37,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035958,,UUS5996609816266937,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,PDX,97217,,7,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:58:42,2025-09-14 07:57:15,2025-09-22 17:15:22,2025-09-14 07:57:15,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035959,,UUS59A6608821463506,660,3050,Falcon Fulfillment,USD,4.22,0,,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,ORD,60634,,GSP,29601,,5,,1.0000,LBS,1.0000,LBS,16.0000,OZS,16.0000,OZS,No,,0.7420,LBS,0.7420,LBS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:42:12,2025-09-14 04:34:04,2025-09-22 17:15:22,2025-09-14 04:34:04,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035960,,UUS59A6609822026776,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92376,,7,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:42:22,2025-09-14 05:59:11,2025-09-22 17:15:22,2025-09-14 05:59:11,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035961,,UUS59A6602821265060,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,LAX,92694,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:43:25,2025-09-14 05:33:05,2025-09-22 17:15:22,2025-09-14 05:33:05,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035962,,UUS59A6605822689192,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,LAX,91010,,7,,2.0000,LBS,1.2000,LBS,19.2000,OZS,19.2000,OZS,No,,0.3050,LBS,0.3050,LBS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:41:53,2025-09-14 07:36:42,2025-09-22 17:15:22,2025-09-14 07:36:42,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035963,,UUS59A6602822310785,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92881,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:42:25,2025-09-14 07:41:19,2025-09-22 17:15:22,2025-09-14 07:41:19,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035964,,UUS59A6606822196761,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,LAX,91423,,7,,2.0000,LBS,1.1500,LBS,18.4000,OZS,18.4000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-10 23:39:42,2025-09-14 07:16:59,2025-09-22 17:15:22,2025-09-14 07:16:59,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035965,,UUS59A6607822218174,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,MIA,33071,,6,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:39:33,2025-09-14 02:36:01,2025-09-22 17:15:22,2025-09-14 02:36:01,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035966,,UUS59A6600821503649,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LAX,91011,,7,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:22:37,2025-09-14 07:10:32,2025-09-22 17:15:22,2025-09-14 07:10:32,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035967,,UUS59A6608822648935,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,LAX,92130,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:42:35,2025-09-14 07:19:28,2025-09-22 17:15:22,2025-09-14 07:19:28,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035968,,UUS59A6604821658084,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,91387,,7,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:40,2025-09-14 07:10:41,2025-09-22 17:15:22,2025-09-14 07:10:41,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035969,,UUS59A6605821485279,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92117,,7,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:45:41,2025-09-14 07:27:30,2025-09-22 17:15:22,2025-09-14 07:27:30,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035970,,UUS5996604816750400,660,3050,Falcon Fulfillment,USD,4.34,0,,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,ORD,60634,,DEN,80220,,5,,2.0000,LBS,1.1000,LBS,17.6000,OZS,17.6000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-09 21:05:09,2025-09-14 06:09:57,2025-09-22 17:15:22,2025-09-14 06:09:57,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035971,,UUS59A6600822740413,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,LAX,92025,,7,,2.0000,LBS,1.6080,LBS,19.2000,OZS,19.2000,OZS,Yes,,1.6080,LBS,1.6080,LBS,8.0000,6.5000,6.0000,IN,,2025-09-10 23:43:18,2025-09-14 07:31:50,2025-09-22 17:15:22,2025-09-14 07:31:50,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035972,,UUS5996602816936807,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,SEA,98034,,7,,2.0000,LBS,1.0800,LBS,17.2800,OZS,17.2800,OZS,No,,0.7420,LBS,0.7420,LBS,6.0000,6.0000,4.0000,IN,,2025-09-09 20:56:41,2025-09-14 08:34:38,2025-09-22 17:15:22,2025-09-14 08:34:38,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035973,,UUS59A6604821799362,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,LAX,92335,,7,,2.0000,LBS,1.6080,LBS,21.6000,OZS,21.6000,OZS,Yes,,1.6080,LBS,1.6080,LBS,8.0000,6.5000,6.0000,IN,,2025-09-10 23:39:39,2025-09-14 06:02:24,2025-09-22 17:15:22,2025-09-14 06:02:24,,Ground Express
